StartTime: 2021-11-11 13:47:11.168
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 13:47:12.712	-0.0288	-1.0044	-0.0112	0.0000	0.6104	0.1831	-90.7855	1.5985	1.3019	34.80
0x50	 13:47:12.722	-0.0288	-1.0044	-0.0112	-0.1831	0.4883	0.1831	-90.7855	1.5985	1.2964	34.80
0x50	 13:47:12.732	-0.0264	-1.0044	-0.0112	-0.1831	0.4883	0.1831	-90.7910	1.6040	1.2909	34.80
0x50	 13:47:12.742	-0.0264	-1.0044	-0.0112	0.0000	0.4272	0.0000	-90.7855	1.5985	1.2854	34.82
0x50	 13:47:12.751	-0.0283	-1.0049	-0.0112	0.0000	0.4272	0.0000	-90.7855	1.5985	1.2799	34.82
0x50	 13:47:12.762	-0.0283	-1.0049	-0.0112	0.0000	0.3052	0.1831	-90.7855	1.6040	1.2799	34.80
0x50	 13:47:12.772	-0.0303	-1.0054	-0.0093	0.0000	0.3052	0.1831	-90.7855	1.6040	1.2744	34.80
0x50	 13:47:12.782	-0.0303	-1.0054	-0.0093	0.0000	0.0000	0.1831	-90.7800	1.6040	1.2744	34.82
0x50	 13:47:12.792	-0.0298	-1.0068	-0.0117	0.0000	0.0000	0.1831	-90.7800	1.6095	1.2744	34.82
0x50	 13:47:12.802	-0.0298	-1.0068	-0.0117	0.0000	0.0000	0.0000	-90.7745	1.6095	1.2744	34.80
0x50	 13:47:12.812	-0.0288	-1.0078	-0.0137	0.0000	0.0000	0.0000	-90.7745	1.6095	1.2744	34.80
0x50	 13:47:12.822	-0.0288	-1.0078	-0.0137	0.0000	0.2441	0.0000	-90.7745	1.6095	1.2744	34.82
0x50	 13:47:12.861	-0.0269	-1.0059	-0.0137	0.0000	0.2441	0.0000	-90.7745	1.6095	1.2689	34.82
0x50	 13:47:12.861	-0.0269	-1.0059	-0.0137	0.0000	0.3662	0.0000	-90.7745	1.6095	1.2689	34.82
0x50	 13:47:12.861	-0.0259	-1.0024	-0.0117	0.0000	0.3662	0.0000	-90.7745	1.6095	1.2634	34.82
0x50	 13:47:12.862	-0.0259	-1.0024	-0.0117	0.0000	0.0000	0.0000	-90.7745	1.6095	1.2634	34.82
0x50	 13:47:12.872	-0.0254	-1.0020	-0.0146	0.0000	0.0000	0.0000	-90.7745	1.6095	1.2634	34.82
0x50	 13:47:12.882	-0.0254	-1.0020	-0.0146	0.0000	0.0000	0.3052	-90.7745	1.6095	1.2634	34.81
0x50	 13:47:12.892	-0.0264	-1.0044	-0.0171	0.0000	0.0000	0.3052	-90.7745	1.6095	1.2634	34.81
0x50	 13:47:12.902	-0.0264	-1.0044	-0.0171	0.0000	0.4272	0.2441	-90.7745	1.6095	1.2579	34.82
0x50	 13:47:12.912	-0.0303	-1.0098	-0.0151	0.0000	0.4272	0.2441	-90.7800	1.6150	1.2524	34.82
0x50	 13:47:12.922	-0.0303	-1.0098	-0.0151	0.0000	1.0376	0.0000	-90.7800	1.6150	1.2415	34.81
0x50	 13:47:12.932	-0.0308	-1.0098	-0.0117	0.0000	1.0376	0.0000	-90.7800	1.6150	1.2305	34.81
0x50	 13:47:12.942	-0.0308	-1.0098	-0.0117	0.0000	1.1597	-0.3052	-90.7800	1.6095	1.2195	34.82
0x50	 13:47:12.952	-0.0273	-1.0073	-0.0103	0.0000	1.1597	-0.3052	-90.7800	1.6095	1.2085	34.82
0x50	 13:47:12.962	-0.0273	-1.0073	-0.0103	-0.2441	0.6714	-0.2441	-90.7800	1.6095	1.2030	34.81
0x50	 13:47:12.972	-0.0234	-1.0049	-0.0117	-0.2441	0.6714	-0.2441	-90.7800	1.6040	1.1975	34.81
0x50	 13:47:12.982	-0.0234	-1.0049	-0.0117	-0.1831	0.6104	-0.1831	-90.7800	1.5985	1.1920	34.82
0x50	 13:47:12.992	-0.0234	-1.0020	-0.0112	-0.1831	0.6104	-0.1831	-90.7800	1.5930	1.1865	34.82
0x50	 13:47:13.003	-0.0234	-1.0020	-0.0112	0.0000	0.7324	0.0000	-90.7800	1.5930	1.1755	34.81
0x50	 13:47:13.012	-0.0283	-1.0024	-0.0088	0.0000	0.7324	0.0000	-90.7800	1.5875	1.1700	34.81
0x50	 13:47:13.023	-0.0283	-1.0024	-0.0088	0.1831	0.6714	0.2441	-90.7745	1.5930	1.1646	34.80
0x50	 13:47:13.033	-0.0332	-1.0044	-0.0093	0.1831	0.6714	0.2441	-90.7690	1.5930	1.1536	34.80
0x50	 13:47:13.043	-0.0332	-1.0044	-0.0093	0.3052	0.4883	0.2441	-90.7635	1.5985	1.1536	34.82
0x50	 13:47:13.079	-0.0337	-1.0073	-0.0127	0.3052	0.4883	0.2441	-90.7581	1.6040	1.1481	34.82
0x50	 13:47:13.080	-0.0337	-1.0073	-0.0127	0.3662	0.1831	0.0000	-90.7581	1.6095	1.1426	34.81
