StartTime: 2022-05-01 21:57:07.107
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 21:57:08.228	0.0181	-1.0054	0.1899	7.2021	6.3477	1.5869	-82.7930	-0.8514	-12.2223	37.27
0x50	 21:57:08.237	0.0083	-1.0063	0.2095	9.8877	3.4790	1.6479	-82.6501	-0.8295	-12.2552	37.27
0x50	 21:57:08.248	0.0083	-1.0063	0.2095	9.8877	3.4790	1.6479	-82.5073	-0.8020	-12.2882	37.27
0x50	 21:57:08.258	0.0146	-1.0146	0.2207	13.1836	-0.3662	1.1597	-82.3260	-0.7910	-12.2827	37.27
0x50	 21:57:08.268	0.0146	-1.0146	0.2207	13.1836	-0.3662	1.1597	-82.1503	-0.7855	-12.2772	37.27
0x50	 21:57:08.277	0.0234	-1.0278	0.2334	16.6016	-0.8545	0.1831	-81.9360	-0.7855	-12.2717	37.27
0x50	 21:57:08.287	0.0234	-1.0278	0.2334	16.6016	-0.8545	0.1831	-81.7273	-0.7910	-12.2607	37.27
0x50	 21:57:08.296	0.0332	-1.0303	0.2451	20.0806	3.1128	-0.2441	-81.4746	-0.8020	-12.2937	37.26
0x50	 21:57:08.325	0.0332	-1.0303	0.2451	20.0806	3.1128	-0.2441	-81.2274	-0.8075	-12.3212	37.26
0x50	 21:57:08.325	0.0220	-1.0234	0.2637	23.8037	5.5542	0.0000	-80.9363	-0.8020	-12.3761	37.26
0x50	 21:57:08.327	0.0220	-1.0234	0.2637	23.8037	5.5542	0.0000	-80.6451	-0.7965	-12.4310	37.26
0x50	 21:57:08.337	0.0093	-1.0332	0.2686	27.7710	3.0518	0.6714	-80.3156	-0.7855	-12.4640	37.26
0x50	 21:57:08.347	0.0093	-1.0332	0.2686	27.7710	3.0518	0.6714	-79.9915	-0.7690	-12.4915	37.26
0x50	 21:57:08.357	0.0176	-1.0352	0.2627	31.9824	-0.3052	0.5493	-79.6344	-0.7635	-12.4860	37.27
0x50	 21:57:08.367	0.0176	-1.0352	0.2627	31.9824	-0.3052	0.5493	-79.2773	-0.7635	-12.4805	37.27
0x50	 21:57:08.377	0.0195	-1.0244	0.2725	35.5835	-0.3052	0.2441	-78.8873	-0.7635	-12.4805	37.26
0x50	 21:57:08.387	0.0195	-1.0244	0.2725	35.5835	-0.3052	0.2441	-78.4973	-0.7635	-12.4750	37.26
0x50	 21:57:08.397	0.0073	-1.0244	0.2949	38.6963	-2.1973	0.2441	-78.0688	-0.7635	-12.4530	37.26
0x50	 21:57:08.407	0.0073	-1.0244	0.2949	38.6963	-2.1973	0.2441	-77.6404	-0.7635	-12.4310	37.26
0x50	 21:57:08.417	0.0078	-1.0371	0.3018	41.8701	-3.6011	0.5493	-77.1899	-0.7581	-12.3981	37.27
0x50	 21:57:08.428	0.0078	-1.0371	0.3018	41.8701	-3.6011	0.5493	-76.7395	-0.7581	-12.3596	37.27
0x50	 21:57:08.438	0.0088	-1.0386	0.3066	45.4102	-2.0752	1.2817	-76.2616	-0.7471	-12.3376	37.27
